,id,created_at,updated_at,pump_score,chat_crowd_score,chat_crowd_score_updated_at,chat_time_score,chat_time_score_updated_at,signal_id,duration,entry_cross,price_increase,pump_type,stop_loss_cross,targets_achieved_rate,targets_cross,volume,basic_metrics,accuracy_score,accuracy_score_updated_at,chat_accuracy_score,chat_accuracy_score_updated_at,chat_impact_score,chat_impact_score_updated_at,impact_score,impact_score_updated_at,telegram_chat_id,commodity,source_posted_at,signal_position,message_text
6856,105077,2024-01-18 03:19:32.641641+00:00,2024-01-18 03:19:32.641641+00:00,0.19397976889758423,0.18504200037654367,2024-01-18 03:19:33.168006+00:00,,,543582,"{""start_date"": ""2024-01-13 05:17:06.281000"", ""end_date"": ""2024-01-13 09:00:03.298000"", ""start_timestamp"": 1705123026281, ""end_timestamp"": 1705136403298, ""duration_min"": 222.95028333333332}","{""entry_cross"": true, ""timestamp"": 1705123026281, ""date"": ""2024-01-13 05:17:06.281000"", ""price"": 0.02388, ""amount"": 40.0335}","{""from"": 0.02388, ""to"": 0.02417, ""price_increase"": 0.01214405360134012}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705136403298, ""date"": ""2024-01-13 09:00:03.298000"", ""price"": 0.02431, ""amount"": 17.1011}]","{""volume_traded"": 141481.00629999998, ""volume_traded_base_commodity_value"": 3400.8117762089996}","{""first_timestamp"": 1705123026281, ""last_timestamp"": 1705136403298, ""first_date"": ""2024-01-13 05:17:06.281000"", ""last_date"": ""2024-01-13 09:00:03.298000"", ""min_price"": 0.02372, ""max_price"": 0.02433, ""avg_price"": 0.02405568965517241, ""median_price"": 0.02403, ""std_price"": 0.0001445514789496999, ""min_amount"": 11.6525, ""max_amount"": 26602.6403, ""avg_amount"": 2439.3276948275857, ""std_amount"": 4920.138843939235, ""median_amount"": 636.9772, ""min_base_commodity_value"": 0.28082524999999997, ""max_base_commodity_value"": 639.5274728119999, ""avg_base_commodity_value"": 58.63468579670689, ""std_base_commodity_value"": 118.34633135756496, ""median_base_commodity_value"": 15.2874528}",0.6667542564238309,2024-02-18 00:39:52.074169+00:00,,,0.06425614890275866,2024-02-17 11:52:50.010456+00:00,4.696824365266407e-05,2024-02-13 20:03:58.025931+00:00,1701.0,ALT,2024-01-13 05:11:41+00:00,long,"KUCOIN
#USDT_ALT
LONG
🆔 #3400095
Ask: 0.023880000000
Target: 0.024306000000
TP: 1.8%
SL: -4.0%"
6857,105076,2024-01-18 03:19:30.242960+00:00,2024-01-18 03:19:30.242960+00:00,0.19397976889758423,0.16564402348678525,2024-01-18 03:19:30.877579+00:00,,,543677,"{""start_date"": ""2024-01-13 05:17:06.281000"", ""end_date"": ""2024-01-13 09:00:03.298000"", ""start_timestamp"": 1705123026281, ""end_timestamp"": 1705136403298, ""duration_min"": 222.95028333333332}","{""entry_cross"": true, ""timestamp"": 1705123026281, ""date"": ""2024-01-13 05:17:06.281000"", ""price"": 0.02388, ""amount"": 40.0335}","{""from"": 0.02388, ""to"": 0.02417, ""price_increase"": 0.01214405360134012}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705136403298, ""date"": ""2024-01-13 09:00:03.298000"", ""price"": 0.02431, ""amount"": 17.1011}]","{""volume_traded"": 141481.00629999998, ""volume_traded_base_commodity_value"": 3400.8117762089996}","{""first_timestamp"": 1705123026281, ""last_timestamp"": 1705136403298, ""first_date"": ""2024-01-13 05:17:06.281000"", ""last_date"": ""2024-01-13 09:00:03.298000"", ""min_price"": 0.02372, ""max_price"": 0.02433, ""avg_price"": 0.02405568965517241, ""median_price"": 0.02403, ""std_price"": 0.0001445514789496999, ""min_amount"": 11.6525, ""max_amount"": 26602.6403, ""avg_amount"": 2439.3276948275857, ""std_amount"": 4920.138843939235, ""median_amount"": 636.9772, ""min_base_commodity_value"": 0.28082524999999997, ""max_base_commodity_value"": 639.5274728119999, ""avg_base_commodity_value"": 58.63468579670689, ""std_base_commodity_value"": 118.34633135756496, ""median_base_commodity_value"": 15.2874528}",0.6667542564238309,2024-02-18 00:39:52.074676+00:00,,,0.06425614720125361,2024-02-17 11:37:38.386576+00:00,4.696824365266407e-05,2024-02-13 20:03:58.003478+00:00,1701.0,ALT,2024-01-13 05:11:41+00:00,long,"KUCOIN
#USDT_ALT
LONG
🆔 #3400095
Ask: 0.023880000000
Target: 0.024306000000
TP: 1.8%
SL: -4.0%"
6858,105075,2024-01-18 03:19:27.590691+00:00,2024-01-18 03:19:27.590691+00:00,0.13795851686693894,0.159749476668232,2024-01-18 03:19:28.115779+00:00,,,543532,"{""start_date"": ""2024-01-13 05:10:41.441000"", ""end_date"": ""2024-01-13 05:43:49.539000"", ""start_timestamp"": 1705122641441, ""end_timestamp"": 1705124629539, ""duration_min"": 33.134966666666664}","{""entry_cross"": true, ""timestamp"": 1705122641441, ""date"": ""2024-01-13 05:10:41.441000"", ""price"": 0.5457, ""amount"": 464.7}","{""from"": 0.5457, ""to"": 0.5514, ""price_increase"": 0.010445299615173244}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705124629539, ""date"": ""2024-01-13 05:43:49.539000"", ""price"": 0.5514, ""amount"": 13.3}]","{""volume_traded"": 1457564.1, ""volume_traded_base_commodity_value"": 801033.1989}","{""first_timestamp"": 1705122641441, ""last_timestamp"": 1705124629539, ""first_date"": ""2024-01-13 05:10:41.441000"", ""last_date"": ""2024-01-13 05:43:49.539000"", ""min_price"": 0.5456, ""max_price"": 0.5514, ""avg_price"": 0.5494052631578947, ""median_price"": 0.5498, ""std_price"": 0.0012238697478215098, ""min_amount"": 0.1, ""max_amount"": 100000.0, ""avg_amount"": 650.1177966101695, ""std_amount"": 2492.870928390302, ""median_amount"": 155.7, ""min_base_commodity_value"": 0.05498, ""max_base_commodity_value"": 55050.0, ""avg_base_commodity_value"": 357.28510209634254, ""std_base_commodity_value"": 1371.7284809763037, ""median_base_commodity_value"": 85.509965}",0.380489918137971,2024-02-18 00:39:51.388147+00:00,,,0.07995295294498968,2024-02-17 11:30:20.897944+00:00,0.12029198972182659,2024-02-13 20:03:57.996376+00:00,1701.0,ADA,2024-01-13 05:10:27+00:00,long,"KRAKEN
#USDT_ADA
LONG
🆔 #3400088
Ask: 0.54562700
Target: 0.55130841
TP: 1.0%
SL: -4.0%"
6859,105072,2024-01-18 03:19:18.014165+00:00,2024-01-18 03:19:18.014165+00:00,0.3170393916853097,0.14118731747553848,2024-01-18 03:19:18.879673+00:00,,,543534,"{""start_date"": ""2024-01-13 05:17:10.155000"", ""end_date"": ""2024-01-13 22:30:49.559000"", ""start_timestamp"": 1705123030155, ""end_timestamp"": 1705185049559, ""duration_min"": 1033.6567333333335}","{""entry_cross"": true, ""timestamp"": 1705123030155, ""date"": ""2024-01-13 05:17:10.155000"", ""price"": 1.663, ""amount"": 6.5298}","{""from"": 1.663, ""to"": 1.6783, ""price_increase"": 0.009200240529164082}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705185049559, ""date"": ""2024-01-13 22:30:49.559000"", ""price"": 1.6783, ""amount"": 1.91}]","{""volume_traded"": 27745.617, ""volume_traded_base_commodity_value"": 44641.91305804001}","{""first_timestamp"": 1705123030155, ""last_timestamp"": 1705185049559, ""first_date"": ""2024-01-13 05:17:10.155000"", ""last_date"": ""2024-01-13 22:30:49.559000"", ""min_price"": 1.5562, ""max_price"": 1.6783, ""avg_price"": 1.6088300071787507, ""median_price"": 1.6062, ""std_price"": 0.02646963704188742, ""min_amount"": 0.0011, ""max_amount"": 757.473, ""avg_amount"": 19.91788729361091, ""std_amount"": 43.79018214626892, ""median_amount"": 10.0, ""min_base_commodity_value"": 0.00174141, ""max_base_commodity_value"": 1210.441854, ""avg_base_commodity_value"": 32.04731734245514, ""std_base_commodity_value"": 70.49391005972994, ""median_base_commodity_value"": 16.368000000000002}",0.5401255150078771,2024-02-18 00:39:51.388147+00:00,,,0.07592752234287188,2024-02-17 11:36:09.088674+00:00,7.094172350534241e-05,2024-02-13 20:03:57.996376+00:00,1701.0,ARTY,2024-01-13 05:04:37+00:00,long,"KUCOIN
#USDT_ARTY
LONG
🆔 #3400079
Ask: 1.653800000000
Target: 1.675530300000
TP: 1.3%
SL: -4.0%"
6860,105073,2024-01-18 03:19:20.703546+00:00,2024-01-18 03:19:20.703546+00:00,0.3170393916853097,0.17289125664406946,2024-01-18 03:19:21.273715+00:00,,,543528,"{""start_date"": ""2024-01-13 05:17:10.155000"", ""end_date"": ""2024-01-13 22:30:49.559000"", ""start_timestamp"": 1705123030155, ""end_timestamp"": 1705185049559, ""duration_min"": 1033.6567333333335}","{""entry_cross"": true, ""timestamp"": 1705123030155, ""date"": ""2024-01-13 05:17:10.155000"", ""price"": 1.663, ""amount"": 6.5298}","{""from"": 1.663, ""to"": 1.6783, ""price_increase"": 0.009200240529164082}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705185049559, ""date"": ""2024-01-13 22:30:49.559000"", ""price"": 1.6783, ""amount"": 1.91}]","{""volume_traded"": 27745.617, ""volume_traded_base_commodity_value"": 44641.91305804001}","{""first_timestamp"": 1705123030155, ""last_timestamp"": 1705185049559, ""first_date"": ""2024-01-13 05:17:10.155000"", ""last_date"": ""2024-01-13 22:30:49.559000"", ""min_price"": 1.5562, ""max_price"": 1.6783, ""avg_price"": 1.6088300071787507, ""median_price"": 1.6062, ""std_price"": 0.02646963704188742, ""min_amount"": 0.0011, ""max_amount"": 757.473, ""avg_amount"": 19.91788729361091, ""std_amount"": 43.79018214626892, ""median_amount"": 10.0, ""min_base_commodity_value"": 0.00174141, ""max_base_commodity_value"": 1210.441854, ""avg_base_commodity_value"": 32.04731734245514, ""std_base_commodity_value"": 70.49391005972994, ""median_base_commodity_value"": 16.368000000000002}",0.5401255150078771,2024-02-18 00:39:51.387147+00:00,,,0.07592751339249475,2024-02-17 11:30:06.154026+00:00,7.094172350534241e-05,2024-02-13 20:03:57.996376+00:00,1701.0,ARTY,2024-01-13 05:04:37+00:00,long,"KUCOIN
#USDT_ARTY
LONG
🆔 #3400079
Ask: 1.653800000000
Target: 1.675530300000
TP: 1.3%
SL: -4.0%"
6861,105071,2024-01-18 03:19:15.518960+00:00,2024-01-18 03:19:15.518960+00:00,0.27071064993496285,0.14224512785195667,2024-01-18 03:19:16.100461+00:00,,,543537,"{""start_date"": ""2024-01-13 05:06:45.447000"", ""end_date"": ""2024-01-13 13:18:33.240000"", ""start_timestamp"": 1705122405447, ""end_timestamp"": 1705151913240, ""duration_min"": 491.79655}","{""entry_cross"": true, ""timestamp"": 1705122405447, ""date"": ""2024-01-13 05:06:45.447000"", ""price"": 6.01, ""amount"": 20.0}","{""from"": 6.01, ""to"": 6.079, ""price_increase"": 0.011480865224625617}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705151913240, ""date"": ""2024-01-13 13:18:33.240000"", ""price"": 6.079, ""amount"": 12.224938}]","{""volume_traded"": 174227.81093500002, ""volume_traded_base_commodity_value"": 1044984.887597627}","{""first_timestamp"": 1705122405447, ""last_timestamp"": 1705151913240, ""first_date"": ""2024-01-13 05:06:45.447000"", ""last_date"": ""2024-01-13 13:18:33.240000"", ""min_price"": 5.932, ""max_price"": 6.079, ""avg_price"": 5.999423936553714, ""median_price"": 5.998, ""std_price"": 0.03132715926592923, ""min_amount"": 1e-06, ""max_amount"": 656.20812, ""avg_amount"": 41.87162002763759, ""std_amount"": 50.78602492593607, ""median_amount"": 27.4, ""min_base_commodity_value"": 5.9749999999999995e-06, ""max_base_commodity_value"": 3939.21734436, ""avg_base_commodity_value"": 251.13792059544028, ""std_base_commodity_value"": 304.35823553233894, ""median_base_commodity_value"": 164.508832304}",0.6852461343826217,2024-02-18 00:39:51.389146+00:00,,,0.1295181027239074,2024-02-17 11:36:22.173827+00:00,0.610603302257804,2024-02-13 20:03:57.996376+00:00,1701.0,GAS,2024-01-13 05:04:14+00:00,long,"OKEX
#USDT_GAS
LONG
🆔 #3400046
Ask: 6.01000000
Target: 6.07611000
TP: 1.1%
SL: -4.0%"
6862,105070,2024-01-18 03:19:12.659879+00:00,2024-01-18 03:19:12.659879+00:00,0.13372489490790715,0.14793581240340953,2024-01-18 03:19:13.153118+00:00,,,543538,"{""start_date"": ""2024-01-13 05:01:07.488000"", ""end_date"": ""2024-01-13 05:18:26.535000"", ""start_timestamp"": 1705122067488, ""end_timestamp"": 1705123106535, ""duration_min"": 17.31745}","{""entry_cross"": true, ""timestamp"": 1705122067488, ""date"": ""2024-01-13 05:01:07.488000"", ""price"": 2.805, ""amount"": 18.1}","{""from"": 2.805, ""to"": 2.836, ""price_increase"": 0.011051693404634471}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705123106535, ""date"": ""2024-01-13 05:18:26.535000"", ""price"": 2.836, ""amount"": 7.6}]","{""volume_traded"": 49144.7, ""volume_traded_base_commodity_value"": 138570.9472}","{""first_timestamp"": 1705122067488, ""last_timestamp"": 1705123106535, ""first_date"": ""2024-01-13 05:01:07.488000"", ""last_date"": ""2024-01-13 05:18:26.535000"", ""min_price"": 2.802, ""max_price"": 2.836, ""avg_price"": 2.817924784217016, ""median_price"": 2.816, ""std_price"": 0.00999310946783314, ""min_amount"": 0.1, ""max_amount"": 1266.7, ""avg_amount"": 60.597657213316886, ""std_amount"": 104.00631251942013, ""median_amount"": 34.0, ""min_base_commodity_value"": 0.28290000000000004, ""max_base_commodity_value"": 3582.2275999999997, ""avg_base_commodity_value"": 170.86429987669544, ""std_base_commodity_value"": 293.75963653429704, ""median_base_commodity_value"": 95.574}",0.4486105704623273,2024-02-18 00:39:51.390148+00:00,,,0.051452513493400076,2024-02-17 11:36:25.777798+00:00,0.00018146060048050377,2024-02-13 20:03:57.996376+00:00,1701.0,WLD,2024-01-13 05:01:07+00:00,long,"BINANCE
#USDT_WLD
LONG
🆔 #3399976
Ask: 2.80500000
Target: 2.83585500
TP: 1.1%
SL: -4.0%"
6863,105069,2024-01-18 03:19:08.578261+00:00,2024-01-18 03:19:08.578261+00:00,0.14299381044491993,0.15108340232897627,2024-01-18 03:19:09.640815+00:00,,,543536,"{""start_date"": ""2024-01-13 05:01:00.567000"", ""end_date"": ""2024-01-13 05:59:42.465000"", ""start_timestamp"": 1705122060567, ""end_timestamp"": 1705125582465, ""duration_min"": 58.6983}","{""entry_cross"": true, ""timestamp"": 1705122060567, ""date"": ""2024-01-13 05:01:00.567000"", ""price"": 1.73, ""amount"": 17.4}","{""from"": 1.73, ""to"": 1.746, ""price_increase"": 0.009248554913294805}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705125582465, ""date"": ""2024-01-13 05:59:42.465000"", ""price"": 1.75, ""amount"": 1026.5}]","{""volume_traded"": 46254.4, ""volume_traded_base_commodity_value"": 80462.7498}","{""first_timestamp"": 1705122060567, ""last_timestamp"": 1705125582465, ""first_date"": ""2024-01-13 05:01:00.567000"", ""last_date"": ""2024-01-13 05:59:42.465000"", ""min_price"": 1.73, ""max_price"": 1.75, ""avg_price"": 1.738392857142857, ""median_price"": 1.738, ""std_price"": 0.003965430539947407, ""min_amount"": 2.6, ""max_amount"": 1602.4, ""avg_amount"": 150.17662337662338, ""std_amount"": 248.78010286605843, ""median_amount"": 56.5, ""min_base_commodity_value"": 4.505800000000001, ""max_base_commodity_value"": 2783.3688, ""avg_base_commodity_value"": 261.24269415584416, ""std_base_commodity_value"": 433.166418849767, ""median_base_commodity_value"": 98.30940000000001}",0.48825477175033116,2024-02-18 00:39:51.389146+00:00,,,0.05215738121621186,2024-02-17 11:36:18.325767+00:00,0.00010149774211590452,2024-02-13 20:03:57.996376+00:00,1701.0,RAD,2024-01-13 05:00:58+00:00,long,"BINANCE
#USDT_RAD
LONG
🆔 #3399975
Ask: 1.73000000
Target: 1.74903000
TP: 1.1%
SL: -4.0%"
6864,105068,2024-01-18 03:19:05.482833+00:00,2024-01-18 03:19:05.482833+00:00,0.14299381044491993,0.1696547359101451,2024-01-18 03:19:06.103873+00:00,,,543526,"{""start_date"": ""2024-01-13 05:01:00.567000"", ""end_date"": ""2024-01-13 05:59:42.465000"", ""start_timestamp"": 1705122060567, ""end_timestamp"": 1705125582465, ""duration_min"": 58.6983}","{""entry_cross"": true, ""timestamp"": 1705122060567, ""date"": ""2024-01-13 05:01:00.567000"", ""price"": 1.73, ""amount"": 17.4}","{""from"": 1.73, ""to"": 1.746, ""price_increase"": 0.009248554913294805}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705125582465, ""date"": ""2024-01-13 05:59:42.465000"", ""price"": 1.75, ""amount"": 1026.5}]","{""volume_traded"": 46254.4, ""volume_traded_base_commodity_value"": 80462.7498}","{""first_timestamp"": 1705122060567, ""last_timestamp"": 1705125582465, ""first_date"": ""2024-01-13 05:01:00.567000"", ""last_date"": ""2024-01-13 05:59:42.465000"", ""min_price"": 1.73, ""max_price"": 1.75, ""avg_price"": 1.738392857142857, ""median_price"": 1.738, ""std_price"": 0.003965430539947407, ""min_amount"": 2.6, ""max_amount"": 1602.4, ""avg_amount"": 150.17662337662338, ""std_amount"": 248.78010286605843, ""median_amount"": 56.5, ""min_base_commodity_value"": 4.505800000000001, ""max_base_commodity_value"": 2783.3688, ""avg_base_commodity_value"": 261.24269415584416, ""std_base_commodity_value"": 433.166418849767, ""median_base_commodity_value"": 98.30940000000001}",0.48825477175033116,2024-02-18 00:39:51.386148+00:00,0.3958195267335201,2024-02-20 21:36:34.718905+00:00,0.05215737668869916,2024-02-17 11:29:58.891396+00:00,0.00010149774211590452,2024-02-13 20:03:57.996376+00:00,1701.0,RAD,2024-01-13 05:00:58+00:00,long,"BINANCE
#USDT_RAD
LONG
🆔 #3399975
Ask: 1.73000000
Target: 1.74903000
TP: 1.1%
SL: -4.0%"
6865,105066,2024-01-18 03:18:59.151658+00:00,2024-01-18 03:18:59.151658+00:00,0.13503430071205175,0.18786541244808938,2024-01-18 03:18:59.776528+00:00,,,543540,"{""start_date"": ""2024-01-13 05:01:17.077000"", ""end_date"": ""2024-01-13 05:29:50.654000"", ""start_timestamp"": 1705122077077, ""end_timestamp"": 1705123790654, ""duration_min"": 28.559616666666667}","{""entry_cross"": true, ""timestamp"": 1705122077077, ""date"": ""2024-01-13 05:01:17.077000"", ""price"": 7.972e-05, ""amount"": 2.2}","{""from"": 7.972e-05, ""to"": 8.05e-05, ""price_increase"": 0.009784244856999531}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705123790654, ""date"": ""2024-01-13 05:29:50.654000"", ""price"": 8.05e-05, ""amount"": 2.0}]","{""volume_traded"": 1436.8, ""volume_traded_base_commodity_value"": 0.11518572799999999}","{""first_timestamp"": 1705122077077, ""last_timestamp"": 1705123790654, ""first_date"": ""2024-01-13 05:01:17.077000"", ""last_date"": ""2024-01-13 05:29:50.654000"", ""min_price"": 7.968e-05, ""max_price"": 8.05e-05, ""avg_price"": 8.01264705882353e-05, ""median_price"": 8.012e-05, ""std_price"": 2.2127178871648484e-07, ""min_amount"": 0.1, ""max_amount"": 248.6, ""avg_amount"": 16.903529411764705, ""std_amount"": 36.10240213304248, ""median_amount"": 2.3, ""min_base_commodity_value"": 7.972000000000001e-06, ""max_base_commodity_value"": 0.019989925999999998, ""avg_base_commodity_value"": 0.0013551262117647057, ""std_base_commodity_value"": 0.0028995669243782403, ""median_base_commodity_value"": 0.00018409199999999999}",0.623467315954535,2024-02-18 00:39:51.390148+00:00,,,0.05590599592362225,2024-02-17 11:36:37.502912+00:00,0.01111281369506067,2024-02-13 20:03:57.996376+00:00,1701.0,NEAR,2024-01-13 04:59:51+00:00,long,"KUCOIN
#BTC_NEAR
LONG
🆔 #3400081
Ask: 0.000079690000
Target: 0.000080485710
TP: 1.0%
SL: -4.0%"
6866,105065,2024-01-18 03:18:56.719069+00:00,2024-01-18 03:18:56.719069+00:00,0.13503430071205175,0.20016837037002863,2024-01-18 03:18:57.222407+00:00,,,543524,"{""start_date"": ""2024-01-13 05:01:17.077000"", ""end_date"": ""2024-01-13 05:29:50.654000"", ""start_timestamp"": 1705122077077, ""end_timestamp"": 1705123790654, ""duration_min"": 28.559616666666667}","{""entry_cross"": true, ""timestamp"": 1705122077077, ""date"": ""2024-01-13 05:01:17.077000"", ""price"": 7.972e-05, ""amount"": 2.2}","{""from"": 7.972e-05, ""to"": 8.05e-05, ""price_increase"": 0.009784244856999531}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705123790654, ""date"": ""2024-01-13 05:29:50.654000"", ""price"": 8.05e-05, ""amount"": 2.0}]","{""volume_traded"": 1436.8, ""volume_traded_base_commodity_value"": 0.11518572799999999}","{""first_timestamp"": 1705122077077, ""last_timestamp"": 1705123790654, ""first_date"": ""2024-01-13 05:01:17.077000"", ""last_date"": ""2024-01-13 05:29:50.654000"", ""min_price"": 7.968e-05, ""max_price"": 8.05e-05, ""avg_price"": 8.01264705882353e-05, ""median_price"": 8.012e-05, ""std_price"": 2.2127178871648484e-07, ""min_amount"": 0.1, ""max_amount"": 248.6, ""avg_amount"": 16.903529411764705, ""std_amount"": 36.10240213304248, ""median_amount"": 2.3, ""min_base_commodity_value"": 7.972000000000001e-06, ""max_base_commodity_value"": 0.019989925999999998, ""avg_base_commodity_value"": 0.0013551262117647057, ""std_base_commodity_value"": 0.0028995669243782403, ""median_base_commodity_value"": 0.00018409199999999999}",0.623467315954535,2024-02-18 00:39:51.385149+00:00,,,0.055905996361654296,2024-02-17 11:29:46.543211+00:00,0.01111281369506067,2024-02-13 20:03:57.996376+00:00,1701.0,NEAR,2024-01-13 04:59:51+00:00,long,"KUCOIN
#BTC_NEAR
LONG
🆔 #3400081
Ask: 0.000079690000
Target: 0.000080485710
TP: 1.0%
SL: -4.0%"
6867,105064,2024-01-18 03:18:54.051836+00:00,2024-01-18 03:18:54.051836+00:00,0.13434201591326161,0.21247132829196785,2024-01-18 03:18:54.527736+00:00,,,543541,"{""start_date"": ""2024-01-13 05:25:29.515000"", ""end_date"": ""2024-01-13 06:17:50.718000"", ""start_timestamp"": 1705123529515, ""end_timestamp"": 1705126670718, ""duration_min"": 52.35338333333333}","{""entry_cross"": true, ""timestamp"": 1705123529515, ""date"": ""2024-01-13 05:25:29.515000"", ""price"": 0.0002918, ""amount"": 0.0071}","{""from"": 0.0002918, ""to"": 0.0002928, ""price_increase"": 0.0034270047978068}",crowd,"{""stop_loss"": false, ""stop_loss_cross"": false, ""timestamp"": null, ""date"": null, ""price"": null, ""amount"": null}","{""targets_achieved"": 1, ""total_targets"": 1, ""rate"": 1.0}","[{""price_achieved"": true, ""timestamp"": 1705126670718, ""date"": ""2024-01-13 06:17:50.718000"", ""price"": 0.0002964, ""amount"": 0.0636}]","{""volume_traded"": 1883.6608999999999, ""volume_traded_base_commodity_value"": 0.55141828401}","{""first_timestamp"": 1705123529515, ""last_timestamp"": 1705126670718, ""first_date"": ""2024-01-13 05:25:29.515000"", ""last_date"": ""2024-01-13 06:17:50.718000"", ""min_price"": 0.0002902, ""max_price"": 0.0002966, ""avg_price"": 0.0002931323595505618, ""median_price"": 0.0002929, ""std_price"": 1.2795463216902893e-06, ""min_amount"": 0.0001, ""max_amount"": 78.9133, ""avg_amount"": 4.232945842696629, ""std_amount"": 11.530084151108024, ""median_amount"": 0.1711, ""min_base_commodity_value"": 2.9109999999999997e-08, ""max_base_commodity_value"": 0.02303479227, ""avg_base_commodity_value"": 0.0012391422112584271, ""std_base_commodity_value"": 0.003372377536113351, ""median_base_commodity_value"": 4.99612e-05}",0.5712075549223468,2024-02-18 00:39:51.391146+00:00,,,0.056611555981513705,2024-02-17 11:36:41.140889+00:00,0.01160257088363655,2024-02-13 20:03:58.000892+00:00,1701.0,ICP,2024-01-13 04:59:31+00:00,long,"KUCOIN
#BTC_ICP
LONG
🆔 #3400045
Ask: 0.000290500000
Target: 0.000296223000
TP: 2.0%
SL: -4.0%"
